GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
BetAndRuinCI,net.bytebuddy,TypeCache.StorageKey,59,0,14,0,13,0,10,0,3,0
BetAndRuinCI,net.bytebuddy,ByteBuddy.EnumerationImplementation.ValuesMethodAppender,101,0,8,0,10,0,8,0,4,0
BetAndRuinCI,net.bytebuddy,ClassFileVersion.VersionLocator.ForLegacyVm,86,0,4,0,10,0,5,0,3,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaWindowsNamedPipe.NamedPipeResponse,56,0,8,0,15,0,7,0,3,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.ProcessProvider.ForCurrentVm.ForJava9CapableVm,56,0,0,0,13,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaPosixSocket.Factory,48,0,4,0,12,0,6,0,4,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider,35,0,0,0,1,0,1,0,1,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.Factory.ForSocketFile,156,0,18,0,29,0,11,0,2,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.AttachmentTypeEvaluator.InstallationAction,38,0,2,0,8,0,3,0,2,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.Accessor.Unavailable,31,0,0,0,6,0,5,0,5,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaPosixSocket.PosixLibrary.SocketAddress,53,0,0,0,10,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.OnPersistentByteChannel,80,0,8,0,17,0,7,0,3,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.AttachmentTypeEvaluator.ForJava9CapableVm,39,0,0,0,9,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForOpenJ9.Dispatcher.ForJnaWindowsEnvironment.WindowsLibrary.SecurityAttributes,19,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.AttachmentTypeEvaluator.Disabled,16,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.OnPersistentByteChannel.Response,22,0,0,0,6,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.ProcessProvider.ForCurrentVm.ForLegacyVm,34,0,2,0,7,0,3,0,2,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaSolarisDoor.SolarisLibrary.DoorArgument,31,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForOpenJ9,955,0,106,0,166,0,66,0,13,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.ForStandardToolsJarVm,96,0,4,0,12,0,5,0,3,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaPosixSocket,83,0,2,0,20,0,7,0,6,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.ForUserDefinedToolsJar,61,0,2,0,9,0,3,0,2,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.ForModularizedVm,19,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForOpenJ9.Dispatcher.ForJnaPosixEnvironment,201,0,16,0,51,0,18,0,10,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.AbstractBase,18,0,0,0,7,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.Accessor.ExternalAttachment,15,0,0,0,6,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.ForJ9Vm,16,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.Accessor.Simple.WithExternalAttachment,18,0,0,0,5,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaSolarisDoor.Factory,28,0,0,0,6,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.ForEmulatedAttachment,24,0,0,0,5,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForOpenJ9.Dispatcher.ForJnaWindowsEnvironment,355,0,41,0,73,0,31,0,10,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForOpenJ9.Dispatcher.ForJnaWindowsEnvironment.AttachmentHandle,37,0,4,0,11,0,5,0,3,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForHotSpot,385,0,29,0,70,0,29,0,14,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.ProcessProvider.ForCurrentVm,26,0,0,0,6,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.Resolver,36,0,2,0,7,0,3,0,2,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaSolarisDoor.Response,32,0,2,0,8,0,4,0,3,0
BetAndRuinCI,net.bytebuddy.agent,Installer,34,0,4,0,13,0,6,0,4,0
BetAndRuinCI,net.bytebuddy.agent,Attacher,130,0,8,0,24,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.AgentProvider.ForByteBuddyAgent,261,0,28,0,56,0,18,0,4,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.Accessor.Simple,34,0,0,0,13,0,5,0,5,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaWindowsNamedPipe.Factory,73,0,8,0,17,0,6,0,2,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaSolarisDoor,155,0,14,0,32,0,10,0,3,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.Accessor.Simple.WithDirectAttachment,11,0,0,0,4,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForHotSpot.Connection.ForJnaWindowsNamedPipe,286,0,40,0,49,0,23,0,3,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.AttachmentProvider.Compound,62,0,8,0,16,0,7,0,3,0
BetAndRuinCI,net.bytebuddy.agent,VirtualMachine.ForOpenJ9.Dispatcher.ForJnaPosixEnvironment.PosixLibrary.SemaphoreOperation,19,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent.AgentProvider.ForExistingAgent,9,0,0,0,4,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.agent,ByteBuddyAgent,510,0,38,0,117,0,47,0,28,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,AnnotationAppender.Default,241,0,30,0,44,0,26,0,9,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,AnnotationAppender,3,0,0,0,1,0,1,0,1,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,MethodAttributeAppender.ForInstrumentedMethod.new MethodAttributeAppender.ForInstrumentedMethod() {...},8,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,MethodAttributeAppender.ForInstrumentedMethod.new MethodAttributeAppender.ForInstrumentedMethod() {...},20,0,2,0,4,0,3,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,AnnotationAppender.Target.OnMethodParameter,74,0,10,0,6,0,10,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,TypeAttributeAppender.ForInstrumentedType.Differentiating,158,0,16,0,20,0,13,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,AnnotationAppender.ForTypeAnnotations,496,0,40,0,66,0,39,0,19,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,MethodAttributeAppender.ForInstrumentedMethod,151,0,8,0,26,0,7,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,FieldAttributeAppender.Factory.Compound,108,0,16,0,16,0,13,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,AnnotationValueFilter.Default,30,0,0,0,6,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,MethodAttributeAppender.Explicit.Target.OnMethod,19,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,MethodAttributeAppender.Compound,96,0,16,0,15,0,13,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,TypeAttributeAppender.ForInstrumentedType,82,0,6,0,16,0,5,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,AnnotationAppender.Target.OnMethod,56,0,8,0,5,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,AnnotationAppender.Target.OnField,56,0,8,0,5,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,TypeAttributeAppender.Explicit,67,0,10,0,8,0,9,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,MethodAttributeAppender.NoOp,17,0,0,0,4,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,AnnotationValueFilter.Default.new AnnotationValueFilter.Default() {...},8,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,AnnotationValueFilter.Default.new AnnotationValueFilter.Default() {...},21,0,4,0,3,0,4,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,MethodAttributeAppender.ForReceiverType,57,0,8,0,6,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,MethodAttributeAppender.Factory.Compound,108,0,16,0,16,0,13,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,FieldAttributeAppender.Compound,96,0,16,0,15,0,13,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,AnnotationRetention,43,0,2,0,8,0,5,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,FieldAttributeAppender.ForInstrumentedField,50,0,2,0,9,0,4,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,FieldAttributeAppender.Explicit,69,0,10,0,9,0,10,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,MethodAttributeAppender.Explicit,158,0,14,0,22,0,17,0,10,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,TypeAttributeAppender.Compound,96,0,16,0,15,0,13,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,MethodAttributeAppender.Explicit.Target.OnMethodParameter,71,0,10,0,6,0,9,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,TypeAttributeAppender.NoOp,15,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,AnnotationAppender.Target.OnType,56,0,8,0,5,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.attribute,FieldAttributeAppender.NoOp,17,0,0,0,4,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Pipe.Binder.Redirection.ConstructorCall,37,0,0,0,7,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Morph.Binder.RedirectionProxy,230,0,24,0,28,0,18,0,6,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,TargetMethodAnnotationDrivenBinder.ParameterBinder.ForFixedValue,236,0,32,0,52,0,18,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,FieldProxy.Binder.FieldGetter.Appender,143,0,12,0,13,0,10,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,AllArguments.Assignment,37,0,0,0,7,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,TargetMethodAnnotationDrivenBinder.ParameterBinder,58,0,0,0,1,0,1,0,1,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,FieldProxy.Binder.FieldResolver.ForGetter,61,0,8,0,6,0,10,0,6,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,DefaultCall.Binder.DefaultMethodLocator.Implicit,19,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,DefaultMethod.Binder.MethodLocator.ForExplicitType,67,0,10,0,6,0,9,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,TargetMethodAnnotationDrivenBinder.ParameterBinder.ForFieldBinding,144,0,24,0,20,0,15,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,IgnoreForBinding.Verifier,11,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Argument.BindingMechanic.new Argument.BindingMechanic() {...},32,0,0,0,4,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Argument.BindingMechanic.new Argument.BindingMechanic() {...},30,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Argument.Binder,69,0,4,0,12,0,5,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,TargetMethodAnnotationDrivenBinder,86,0,12,0,11,0,11,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,StubValue.Binder,65,0,4,0,8,0,5,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Default.Binder,90,0,6,0,14,0,6,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Super.Binder.TypeLocator.ForParameterType,25,0,2,0,4,0,3,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,TargetMethodAnnotationDrivenBinder.DelegationProcessor.Handler.Unbound.DefaultArgument,67,0,6,0,11,0,10,0,7,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,This.Binder,87,0,10,0,12,0,8,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Morph.Binder.DefaultMethodLocator.Implicit,22,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,BindingPriority.Resolver,49,0,6,0,11,0,6,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,FieldProxy.Binder.InstanceFieldConstructor,57,0,8,0,6,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Morph.Binder.RedirectionProxy.MethodCall,67,0,10,0,6,0,10,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,DefaultMethod.Binder,152,0,12,0,25,0,9,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Morph.Binder.DefaultMethodLocator.Explicit,67,0,10,0,8,0,9,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Morph.Binder,298,0,32,0,37,0,25,0,9,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,FieldProxy.Binder.AccessorProxy,237,0,26,0,26,0,19,0,6,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,TargetMethodAnnotationDrivenBinder.Record,141,0,22,0,18,0,16,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,SuperCall.Binder,105,0,16,0,17,0,11,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Pipe.Binder.Redirection.MethodCall,90,0,12,0,8,0,11,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,SuperMethod.Binder,98,0,12,0,19,0,9,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,FieldValue.Binder.Delegate,61,0,4,0,10,0,7,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Default.Binder.TypeLocator.ForParameterType,17,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Super.Binder.TypeLocator.ForInstrumentedType,16,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Pipe.Binder,219,0,26,0,27,0,21,0,8,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Super.Binder,111,0,10,0,19,0,8,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,FieldProxy.Binder,434,0,40,0,60,0,35,0,15,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Morph.Binder.RedirectionProxy.InstanceFieldConstructor,57,0,8,0,6,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,TargetMethodAnnotationDrivenBinder.DelegationProcessor.Handler.Unbound,78,0,10,0,6,0,10,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,FieldProxy.Binder.FieldResolver.ForSetter,60,0,8,0,6,0,10,0,6,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,FieldProxy.Binder.FieldResolver.Unresolved,26,0,0,0,5,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,AllArguments.Binder,153,0,22,0,24,0,14,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,FieldProxy.Binder.FieldSetter,85,0,12,0,7,0,11,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,TargetMethodAnnotationDrivenBinder.ParameterBinder.ForFixedValue.OfConstant,87,0,18,0,7,0,15,0,6,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,DefaultCall.Binder.DefaultMethodLocator.Explicit,64,0,10,0,6,0,9,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,DefaultMethod.Binder.DelegationMethod,110,0,16,0,12,0,13,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Default.Binder.TypeLocator.ForType,93,0,14,0,11,0,12,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Super.Instantiation,52,0,0,0,8,0,1,0,1,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Pipe.Binder.Redirection.ConstructorCall.Appender,128,0,10,0,18,0,9,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,DefaultMethod.Binder.MethodLocator.ForImplicitType,19,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,RuntimeType.Verifier,12,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Argument.BindingMechanic,24,0,0,0,3,0,1,0,1,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,FieldProxy.Binder.StaticFieldConstructor,50,0,0,0,7,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,TargetMethodAnnotationDrivenBinder.DelegationProcessor,129,0,20,0,19,0,15,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Morph.Binder.RedirectionProxy.InstanceFieldConstructor.Appender,93,0,8,0,13,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Morph.Binder.RedirectionProxy.MethodCall.Appender,203,0,14,0,23,0,11,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,DefaultCall.Binder,145,0,16,0,22,0,11,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Pipe.Binder.Redirection.MethodCall.Appender,168,0,12,0,16,0,10,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,FieldProxy.Binder.FieldSetter.Appender,157,0,12,0,15,0,10,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,FieldProxy.Binder.FieldResolver.Factory.Simplex,93,0,16,0,9,0,12,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,TargetMethodAnnotationDrivenBinder.DelegationProcessor.Handler.Bound,121,0,14,0,10,0,13,0,6,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Super.Instantiation.new Super.Instantiation() {...},26,0,0,0,4,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Super.Instantiation.new Super.Instantiation() {...},33,0,0,0,5,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,SuperMethod.Binder.DelegationMethod,110,0,16,0,12,0,13,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,FieldValue.Binder,59,0,0,0,11,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,FieldProxy.Binder.FieldResolver.Factory.Duplex,97,0,14,0,8,0,11,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,FieldProxy.Binder.InstanceFieldConstructor.Appender,95,0,8,0,13,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,FieldProxy.Binder.FieldResolver.ForGetterSetterPair,120,0,14,0,11,0,13,0,6,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Empty.Binder,24,0,0,0,4,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Pipe.Binder.Redirection,259,0,20,0,36,0,18,0,8,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,FieldProxy.Binder.FieldGetter,85,0,12,0,7,0,11,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Super.Binder.TypeLocator.ForType,102,0,18,0,13,0,14,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Morph.Binder.RedirectionProxy.StaticFieldConstructor,50,0,0,0,9,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind.annotation,Origin.Binder,180,0,24,0,27,0,16,0,4,0
BetAndRuinCI,exceptions,QuestionAlreadyExist,7,0,0,0,4,0,2,0,2,0
BetAndRuinCI,exceptions,EventFinished,7,0,0,0,4,0,2,0,2,0
BetAndRuinCI,javax.jdo.identity,IntIdentity,139,0,12,0,40,0,18,0,12,0
BetAndRuinCI,javax.jdo.identity,ShortIdentity,139,0,12,0,40,0,18,0,12,0
BetAndRuinCI,javax.jdo.identity,ByteIdentity,139,0,12,0,40,0,18,0,12,0
BetAndRuinCI,javax.jdo.identity,StringIdentity,108,0,10,0,29,0,13,0,8,0
BetAndRuinCI,javax.jdo.identity,SingleFieldIdentity,131,0,16,0,41,0,23,0,15,0
BetAndRuinCI,javax.jdo.identity,ObjectIdentity,227,0,20,0,55,0,19,0,9,0
BetAndRuinCI,javax.jdo.identity,LongIdentity,155,0,16,0,45,0,20,0,12,0
BetAndRuinCI,javax.jdo.identity,ObjectIdentity.new PrivilegedAction() {...},5,0,0,0,2,0,2,0,2,0
BetAndRuinCI,javax.jdo.identity,CharIdentity,163,0,14,0,46,0,21,0,14,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.MethodBinding.Illegal,31,0,0,0,6,0,5,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.AmbiguityResolver.Resolution,82,0,8,0,14,0,9,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.BindingResolver.Default,184,0,14,0,27,0,13,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.Processor,136,0,18,0,14,0,13,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind,ArgumentTypeResolver.ParameterIndexToken,35,0,8,0,10,0,7,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.TerminationHandler.Default,24,0,0,0,3,0,1,0,1,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodNameEqualityResolver,40,0,4,0,7,0,4,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind,ArgumentTypeResolver.PrimitiveTypePrecedence,178,0,20,0,34,0,14,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.ParameterBinding.Anonymous,59,0,8,0,7,0,10,0,6,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.MethodInvoker.Virtual,47,0,8,0,4,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.BindingResolver.Unique,37,0,2,0,5,0,3,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.Record.Illegal,16,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.AmbiguityResolver,27,0,0,0,1,0,1,0,1,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.AmbiguityResolver.Compound,101,0,18,0,16,0,14,0,5,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.ParameterBinding.Unique,78,0,10,0,8,0,12,0,7,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.BindingResolver.StreamWriting,102,0,10,0,11,0,13,0,8,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.AmbiguityResolver.NoOp,16,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.TerminationHandler.Default.new MethodDelegationBinder.TerminationHandler.Default() {...},16,0,2,0,4,0,3,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.TerminationHandler.Default.new MethodDelegationBinder.TerminationHandler.Default() {...},35,0,2,0,6,0,3,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind,ArgumentTypeResolver,162,0,34,0,39,0,21,0,4,0
BetAndRuinCI,net.bytebuddy.implementation.bind,DeclaringTypeResolver,44,0,6,0,11,0,5,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.AmbiguityResolver.Directional,41,0,2,0,7,0,4,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.MethodInvoker.Simple,17,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind,ParameterLengthResolver,36,0,4,0,9,0,4,0,2,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.MethodBinding.Builder.Build,180,0,24,0,17,0,19,0,7,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.MethodBinding.Builder,76,0,4,0,13,0,5,0,3,0
BetAndRuinCI,net.bytebuddy.implementation.bind,MethodDelegationBinder.ParameterBinding.Illegal,26,0,0,0,5,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.description.enumeration,EnumerationDescription.ForLoadedEnumeration,60,0,4,0,11,0,7,0,5,0
BetAndRuinCI,net.bytebuddy.description.enumeration,EnumerationDescription.AbstractBase,48,0,8,0,10,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.description.enumeration,EnumerationDescription.Latent,40,0,2,0,9,0,5,0,4,0
BetAndRuinCI,javax.persistence.criteria,CriteriaBuilder.Trimspec,34,0,0,0,4,0,1,0,1,0
BetAndRuinCI,javax.persistence.criteria,Predicate.BooleanOperator,24,0,0,0,2,0,1,0,1,0
BetAndRuinCI,javax.persistence.criteria,JoinType,34,0,0,0,4,0,1,0,1,0
BetAndRuinCI,com.toedter.components,UTF8ResourceBundle,19,0,2,0,0,0,3,0,2,0
BetAndRuinCI,com.toedter.components,LocaleEditor,71,0,6,0,0,0,7,0,4,0
BetAndRuinCI,com.toedter.components,JSpinField.new JSpinner() {...},24,0,0,0,0,0,2,0,2,0
BetAndRuinCI,com.toedter.components,JTitlePanel.GradientPanel,54,0,2,0,0,0,3,0,2,0
